영화명,time,ID,text,score,like,dislike,watch_movie,혐오,성별,이념/지역,인간존엄성,기타 (선택),
82년생 김지영,2019-11-03 16:23,jet_****,영화 좀전에 보고 나옴  도대체 어떤 영화인지  소설을 못봤기에 내가 영화를 좋아하니까 영화라도 보고 이해해보려고 노력했음   공감되는 부분은 명절에 시댁가서 고생하고 육아 힘든거 세상에서 제일 어려운게 아이 키우는거라고 생각함  그리고 공유가 진짜 힘들어보였음  아내 빈정 안상하게 최대한 말하고 행동하려고 아내 눈치를 영화 첫부분부터 끝날때까지 보는거 보고 진짜 힘들었던건 남편이 아니었을까 생각이 됨  82년생 이후 세대에서 딸을 원했던 아버지들 엄청 많음  하지만 무슨 아들만 위하고 아들만 챙기는 아버지  이건 가정성향에 따라 다를뿐이지  이시대 대부분 아버지들의 모습이 아님  그리고 맘충 부분  누가 애가 엄마손을 쳐서 커피 떨어뜨리게하고 애를 카페에 데려왔다고 대놓고 맘충이라고 하는사람이 어디있음  너무 억지 설정 아닌가요  사람들이 흔히 말하는 맘충은 카페에서 아이들이 시끄럽게 돌아다니며 다른손님들에게 피해를 줘도 가만히 냅두고 카페컵에다가 애들 오줌 싸게하고 똥기저귀 쟁반위에다가 그냥 버리고 가고  그런 엄마들에게 맘충이라고 하는겁니다  그런상황에서 당사자가 제가 왜 맘충인가요 라고 했다면 맘충이라고 말했던 사람도 당당하게 이유를 댔겠죠  하지만 억지상황을 연출했기때문에 맘충이라도 말했던 남자가 대답을 못했죠  여자가 경력단절되고 남자가 육아휴직을 못하는 이유는 남자들의 문제가 아니라 국가와 기업시스템이 잘못된겁니다  하지만 영화에선 고스란히 그 잘못을 시어머니쪽 탓으로 만들어버렸죠  또 영화에서는 능력있는 여자도 승진못하는것처럼 표현했지만 현실은 항상 칼퇴만 하고 힘든일은 남자에게만 미루고있죠  사장입장에서는 당연 남자가 훨낫죠  분명 공감되는 부분도 있지만 영화의 전체적인 흐름은 그저 여자만 이 사회에서 남자보다 훨씬 힘들게 살아가고있다 라고 표현하려고 모든 여자들이 한번씩은 겪는 갖은 불행을 다 어거지로 집어넣는걸로 밖에 안보여요  제 여자친구도 보면서 모든일의 피해자는 여자고 가해자는 남자  요런식으로 보여서 너무 비현실적이라고 했습니다,1,11,3,FALSE,1,1,0,1,,997
82년생 김지영,2019-10-27 9:15,이럼곤란(bast****),조커를 뛰어넘는 광기의 스토리,1,8,9,FALSE,0,0,0,0,,16
82년생 김지영,2021-07-20 2:36,양준호(junh****),재미도 감동도 없고 연출이 너무 억지스러움,1,3,1,FALSE,0,0,0,0,,23
82년생 김지영,2019-10-24 4:01,윤석호(sunk****),이거 본새기들 있긴하냐,1,5,13,FALSE,0,0,0,0,,12
82년생 김지영,2019-10-28 0:53,한진영(tkak****),잘 모르겠다   재미없었다,1,252,222,TRUE,0,0,0,0,,14
82년생 김지영,2019-10-23 13:00,조양반(dnjs****),1982년생이 아니라 1782년생이었으면 맞는말임,1,8,2,FALSE,0,0,0,0,,27
82년생 김지영,2019-10-23 23:17,adsf(xxxh****),독일에서 2차대전 배경으로 아우슈비츠를 관리하는 나치 소속 가장의 힘든 인생 이야기를 만든 꼴 80년대 출생 여성 만큼 성별을 이유로 남을 박탈하고 착취한 세대가 없는데,1,9,10,FALSE,1,1,0,0,,94
82년생 김지영,2019-10-28 15:47,남플루토(namp****),9 5 별점 급은 절대 아닌데,1,6,13,FALSE,0,0,0,0,,16
82년생 김지영,2019-10-31 1:41,별을찾는소년(ryuj****),이건 반응이 극과 극으로 갈릴수 밖에 없음,1,4,4,FALSE,0,0,0,0,,23
82년생 김지영,2019-10-25 1:10,19970324(ksju****),이거 썼는데 지워지네 신기하네,1,4,7,FALSE,0,0,0,0,,16
82년생 김지영,2019-10-24 2:50,반다크홈(iwis****),나라가 망조다,1,13,15,FALSE,0,0,0,0,,7
82년생 김지영,2019-10-23 19:05,땅오(5959****),킴치영 존나 맛없던데,1,3,12,FALSE,1,1,0,1,,11
82년생 김지영,2019-10-23 16:46,각키(love****),대놓고 페미코인 탈려고 만든 영화,1,2,5,FALSE,1,1,0,0,,18
82년생 김지영,2019-10-27 0:02,Snikio(aao2****),남녀평등을 원한다면  성평등으로 영화를 만들고 싶다면 여성에 대한 차별이 아니라 동일선상에서 걷는 영화를 만들어야한다  백인 주인과 흑인 노예마냥 일방적인 관계도 아니고 서로 같은 위치에서 각자의 차별을 받고 있는데 한쪽 면만 보여준다고  뿌리부터 피해망상 신세한탄  그리고 또 싫어요가 박히겠지  야만인들 같으니,1,6,7,FALSE,1,0,0,1,,175
82년생 김지영,2019-10-24 20:53,플루어(pr04****),참   페미니스트들도 여성인권상승이라곤 하는데 막상 하는 말 보면 지들이 혐오하는 사람들이랑 다를 게 없음 추가 막상 싫어요만 누르지 말고 진짜 우리나라에 니들이랑 일베같은 인성터진놈년들이 정상인코스프레하며 살아가고 있다는 게 참 역겹고 슬프다 우리가 보기엔 페미 메갈 일베 니들 다 하는 짓 거기서 거기고 인권상승이든 뭐든 전혀 관계없는거 같다  82년생 김지영이라는 책과 영화를 증거랍시고 남자들을 범죄자로 만들고 여자들의 현실이라 그러고 여자들의 현실이라면서 니들은 지금 마음놓고 인터넷에서 남자들이랑 싸우고 갈등 일으킬 시간은 있나봐 아주 그냥 남들이 하니까 지들이 뭐라도 된 줄 알고 인권이라는 선한 단어 뒤에 숨어서 온갖 악행 저지르고 다니지부들대는 게 아니라 진짜 안타깝고 현실이 이렇다는 게 슬퍼서 그런다  잘못된 사회적 흐름에 인격까지 맡겨 남을 비하하고 다니는 것을 합리화시킨다는 게 이해가 되질 않음 여성들이 저렇게 살고 있으면 범죄자법 강화 등을 청원해서 남성들과 힘 합쳐 밀어나가면 될 것을 굳이 갈등 일으키고  싸우고,1,12,12,FALSE,1,1,0,0,,527
82년생 김지영,2019-10-23 16:30,크로스(kwak****),최악of최악    편가르는 영화가 뭐가 좋나요  대통령이 페미라서 나라가 이런건가,1,7,18,FALSE,1,1,1,0,,45
82년생 김지영,2019-10-27 10:18,필립(rkda****),성인지 예산 34조의 업적 그들만의 카르텔은 공고해서 이 나라에서 남자로 살기 힘들다  남자를 사회적으로 거세 시키려 하는 선동영화,1,9,3,FALSE,0,0,0,0,,73
82년생 김지영,2019-10-23 10:29,hepp****,이거보느니 엄복동 한번 더 본다  오,1,18,13,FALSE,0,0,0,0,,20
82년생 김지영,2019-10-23 9:31,최솔(toto****),무슨말도안되는스토리를,1,22,20,FALSE,0,0,0,0,,11
82년생 김지영,2019-10-26 19:58,괴도키드(catl****),한마디로 별로입니다,1,5,6,FALSE,0,0,0,0,,10
82년생 김지영,2019-10-23 22:52,개척자의껌(ljm6****),이런 되도않는 뇌내망상글이 영화로 처 올라오는걸 보면 한국은 더 이상 미래가 없다,1,5,14,FALSE,1,0,1,1,,45
82년생 김지영,2019-10-23 13:16,헨0소(hany****),일상생활 불가능한 메퇘지들이나 이거보고 감동이니 나부랑이니 하지    돼지는 수육이라고 해먹는데 니들은 어따쓰냐,1,4,5,FALSE,1,1,0,1,,62
82년생 김지영,2019-10-26 14:35,DJ(itss****),눈찢 조센징년들 엄살은 우주제일  살만하니까 불만이 솔솔피어오르는거다  이따구 얼빠진 생각을 가진 년들 더 편해 지면 나중에 숨쉬는거도 힘들어 할꺼다  다 힘들면 그냥 자라  영원히   산소 아까운 조센징년들,1,9,16,FALSE,1,1,0,0,,116
82년생 김지영,2019-10-23 10:16,tin8****,내가 힘들면 남자탓 내가 잘하면 내탓,1,5,8,FALSE,0,0,0,0,,20
82년생 김지영,2020-10-03 22:20,124(kims****),우리 할머니가 만들어도 이거보다 잘만들겠다,1,6,8,FALSE,0,0,0,0,,23
82년생 김지영,2019-10-28 8:20,333(byun****),86년생 김현수      진짜 이거보는년들은 뭐임,1,9,10,FALSE,1,1,0,0,,27
82년생 김지영,2019-10-23 17:21,can3****,지들밖에모르고 지들한테만 공감만하는 고생모르고 자란 80 90년대생 한국여자의 이기심의 끝을 보여주는 영화,1,14,17,FALSE,0,0,0,0,,59
82년생 김지영,2019-10-23 22:49,네이트디아즈(natu****),편집증 환자의 몽상 판타지 영화,1,5,13,FALSE,1,0,0,1,,17
82년생 김지영,2019-10-24 15:00,김민성(kimm****),차라리 그 돈으로 효도를 할걸,1,5,4,FALSE,0,0,0,0,,16
82년생 김지영,2019-10-24 10:25,트럼프(inte****),니가 살아봤어,1,6,12,FALSE,0,0,0,0,,7
82년생 김지영,2020-10-12 3:04,물고기(bruc****),미래 감독 작가들은 참고해라  한국여자들은 팩트는 신경도안쓰고 공감에만 열광하는 사람들이라서 100  거짓부렁이인 통계만 가지고 여자옹호해주는 영화나 책 만들어도 무조건 1위한다  장담한다,1,4,8,FALSE,1,1,0,0,,105
82년생 김지영,2019-10-26 22:40,푸하하(pjh2****),별로네요 그냥 그래요,1,5,7,FALSE,0,0,0,0,,11
82년생 김지영,2019-10-23 14:28,방랑자(kjch****),힘들어본적없는세대가 힘들다고하니 기가찹니다,1,11,14,FALSE,0,0,0,0,,23
82년생 김지영,2019-10-23 11:07,풍선타고(qnfl****),이 되도않는 피해의식을 영화화 할줄이야,1,10,5,FALSE,0,0,0,0,영화에 대한 비판,21
82년생 김지영,2019-10-23 13:14,지옥이뭐가나빠(onep****),노잼,1,2,7,FALSE,0,0,0,0,,2
82년생 김지영,2020-12-11 23:31,코리아빠(chlc****),감독의 의도가궁금하다,1,6,4,FALSE,0,0,0,0,,11
82년생 김지영,2019-10-25 10:03,사루(wins****),어거지 신파극,1,5,10,FALSE,0,0,0,0,,7
82년생 김지영,2019-10-23 19:12,화아악(omeo****),고구려같은 여성 인권이 높던 시대를 좋아하지만  지금은 좀 해도해도 너무한 상태인데 70 80년대 얘기를 지금하는 영화,1,3,16,FALSE,0,0,0,0,,66
82년생 김지영,2019-10-23 14:14,항캉핑풍(dpqm****),이 영화를보고 암이 걸렸습니다,1,9,7,FALSE,0,0,0,0,,16
82년생 김지영,2020-11-09 7:47,동뀨(k100****),한명빼고 모두가 정상인 영화,1,6,2,FALSE,0,0,0,0,,15
82년생 김지영,2019-11-27 12:11,ilov****,억지감동을 요구하는 그저그런 한국 영화,1,7,7,FALSE,0,0,0,0,,21
82년생 김지영,2019-10-23 19:21,Leopard Alexia(vhxm****),쓰레기영화 믿거,1,3,14,FALSE,0,0,0,0,,8
82년생 김지영,2020-10-03 21:05,fine****,추석이라고 방송 해주는거 보다가 도저히 못봐주겠다  극중 주인공이 정신병이 안걸리는게 이상해 보일정도  더불어 시청자까지 걸릴것 같다는게 포인트   천가지 사례를 한명에게 몰아넣고 감성팔이가 먹힌다고 생각하는건지   오히려 여성들을 희화화한 측면이 인상을 찌푸리게 만든다,1,8,5,FALSE,0,0,0,0,,151
82년생 김지영,2019-10-23 12:59,티그(rlgh****),이런것도 영화랍시고,1,2,2,FALSE,0,0,0,0,,10
82년생 김지영,2019-10-23 18:47,Ciel(gotj****),그냥 각자 살자니까,1,2,12,FALSE,0,0,0,0,,10
82년생 김지영,2019-10-23 14:21,겸손하게(shar****),매우보고싶지않은영화,1,5,19,FALSE,0,0,0,0,,10
82년생 김지영,2019-10-29 7:05,hood****,최악의 영화   보는 동안 너무 불편함,1,14,7,FALSE,0,0,0,0,,21
82년생 김지영,2019-12-08 13:34,AL(iamj****),이건 좀  평점알바가 판치는 듯,1,5,5,FALSE,0,0,0,0,,17
82년생 김지영,2019-10-27 11:26,센트레아(nea1****),그 영화,1,6,12,FALSE,0,0,0,0,,4
82년생 김지영,2019-10-25 14:21,이재원(dlwo****),Psychosis   feminism,1,4,9,FALSE,1,1,0,0,,20
82년생 김지영,2019-10-24 8:10,ho(hihd****),최악,1,8,10,FALSE,0,0,0,0,,2
82년생 김지영,2019-10-26 16:34,Blood Star(gelb****),이딴걸 영화라고,1,10,5,FALSE,0,0,0,0,,8
82년생 김지영,2019-12-04 20:13,히로우네(ayan****),공감되지 않는 억지스러운 영화,1,6,2,FALSE,0,0,0,0,,16
82년생 김지영,2019-10-23 10:11,펭귄쥬스(kimu****),공유가 보살,1,4,5,FALSE,0,0,0,0,,6
82년생 김지영,2020-11-15 15:33,이겨쓰이겨쓰이겨쓰(kevi****),영양가 가치 1도 없는영화 그저 페미나치코인을 이용한 비도덕적상업영화,1,7,7,FALSE,1,1,0,0,,38
82년생 김지영,2019-10-24 14:23,솔이쒀리(kims****),남녀 성대결   사회적 이슈를 토대로 페미의 돈을 벌어보려하는 감독의 큰그림,1,5,6,FALSE,1,1,0,0,,42
82년생 김지영,2020-09-02 22:38,lsass(beli****),여성이 차별 받는다는 주장만 있을뿐 근거는 없는 나라 대한민국,1,1,4,FALSE,0,0,0,0,,34
82년생 김지영,2020-01-25 15:44,임찬주(cksw****),여자를 공감하는 내용이 아니라 남자를 까는 내용이라는게 문제라곸,1,4,5,FALSE,0,0,0,0,,35
82년생 김지영,2019-10-24 7:04,청주의백목련(krpe****),원작부터가 너무 답이 없는데 영화라고 낫겠냐    가히 걸복동의 뒤를 이을 작품이다,1,8,11,FALSE,0,0,0,0,,46
82년생 김지영,2019-11-03 12:33,DORIANGRAY(snip****),이 중에 하나쯤은 니 이야기가 있겠지라는 식의 상업적으로 기획된 페미니즘 영화,1,6,6,FALSE,1,1,0,0,,43
82년생 김지영,2019-10-31 2:31,S3H7(limi****),배 처 부른 소리하지들 말고  히잡 쓰고 살아야 하는 나라에서 살아라,1,8,17,FALSE,1,0,1,0,,38
82년생 김지영,2019-10-23 14:00,비공개(mino****),네이버 평점은 누가 코딩했는지 댓글의 좋아요 수는 반영 못하나   네티즌   나눈건 또 의미가 없다고 본다,1,4,9,FALSE,0,0,0,0,,59
82년생 김지영,2019-10-23 21:25,kkt8****,최악의 영화 존재자체가 실수,1,14,18,FALSE,0,0,0,0,,15
82년생 김지영,2019-10-28 1:20,yun4****,쓰레기영화,1,5,17,FALSE,0,0,0,0,,5
82년생 김지영,2019-10-23 13:00,떠나든머물든(pcx1****),응답하라 1997에 정은지가 81년생으로 나오는데   HOT 따라다니던 아버지와 서인국을 데리고 놀던 아이가 여자 81년생이다,1,1,1,FALSE,0,0,0,0,,70
82년생 김지영,2020-12-19 15:17,김도엽(doss****),아이고 지x을 한다82년생도 못겪을 일을 그보차 한참어린 인간들이 어떻게 공감하냐,1,6,2,FALSE,0,0,0,0,,45
82년생 김지영,2019-10-23 17:35,쿠이(pion****),60년생 지영이 엄마는 있었다  하지만 82년생 김지영은 허상이다,1,7,13,FALSE,0,0,0,0,,36
82년생 김지영,2020-09-06 2:11,dooloo(newf****),페미니즘 본뜻 자체는 좋은 것이나  이런 것들은   정상적 페미니즘 이라고 할 순 없음  여기 나온  정유미  공유  김미경  예수정   이사람들이 자칭 이시대의 페미니스트들 인듯한데  뭐 배우들의 수준도 아쉽고  일단 이 작품은 원작도 이미 각종 통계자료를 근거로    82년생김지영에 대해 말하다  라는 주제등으로  여러계층 전문가들이 객관적지표로 이걸 현실적이라 인정하지를 않음  일반적으로 잘못된 시대해석 이라는 평가가 적절하다고 보는 게 맞고  특히나  영화는 억지스럽게 나왔음 당연히 짧은 시간에 담아내는 한계가 있는데  원작에 비해서 대중성을 더 노린 것 같음   기본적으로 전세계 어딜가도   결혼생활은 어려움  무엇보다 열등감을 혐오로 둔갑시킨 사람은 불행할 수 밖에 없으며   같이 사는 사람들도 필연적으로 불행해짐  성별의 근본적 차이와 인간적 모남을 무조건적 차별로 왜곡시키고  누구나 쌓이는 열등감과 상처  갑질에 의한 피해 등을    특유의 감성팔이로    여성우월주의를 내포해 만들어진 이  유사사상에 실어서   정답에 못박아버리고  이 답정너 기준으로  모든 연출을 짜집기해서 극대화시킨 것   결국엔 흔한 신파  그리고  거기 담긴 메시지는  현실로 가져오면  단순우월주의  단순혐오주의 그 이상도 이하도 아님   82년생 김지영에 담긴 메시지로 찬반 100토론 하면 20 30분안에 이정도 메시지는  다 박살남  겨우 이 정도 수준의 논리로는 20 30분 이상 더 나올 말이 없음  아니면 걍 우겨야 함  초반에 지표몇개만 보여줘도 말문 다 막힘  애초에 이건  페미니즘사상을 시대에 바르게 녹인 게 아니라 페미니즘 간판만 갖다놓은 코스프레 같은 거고   이것을 이루는  근본적 성질로 비춰 볼 때    어쩔 수 없이 그렇게 혐오로  뻗어감  걍 원래 그 저변에 있던 혐오가 이 굴레안에서 더 깊어진다고 보는 게 맞음   그리고 피해자는 남녀노소 있겠지만 최대피해자는 자신임  죄의 최대피해자는 자신  자신의 영혼을 망가뜨림,1,5,5,FALSE,0,0,0,0,,983
82년생 김지영,2019-10-24 0:03,참사랑(hani****),정말  후회했다 재미 없다  속지마라,1,10,13,FALSE,0,0,0,0,,20
82년생 김지영,2019-11-20 10:57,체리향기(blue****),이딴걸 왜봄   악,1,10,5,FALSE,0,0,0,0,,10
82년생 김지영,2019-10-23 20:52,1054(gusw****),돈을 버리고 왔습니다,1,9,16,FALSE,0,0,0,0,,11
82년생 김지영,2020-05-06 20:45,윤성원(yoon****),뭔이야기인지 모르겠음,1,3,5,FALSE,0,0,0,0,,11
82년생 김지영,2020-10-03 22:08,_(dr70****),집단정신병집단정신병,1,1,7,FALSE,1,0,0,1,,10
82년생 김지영,2019-10-23 12:23,개하하하(mevi****),말해무 하겠습니꽈아아 쓰레기기이이,1,7,2,FALSE,0,0,0,0,,18
82년생 김지영,2019-11-05 9:37,솔리찬(soli****),분열조장,1,11,2,FALSE,0,0,0,0,,4
82년생 김지영,2019-10-26 19:12,심슨(qaqz****),진부한 스토리  뻔한 이야기,1,4,5,FALSE,0,0,0,0,,15
82년생 김지영,2019-10-30 12:58,며누(imyu****),62년생 72년생이면 인정,1,12,6,FALSE,0,0,0,0,,14
82년생 김지영,2019-10-24 9:23,hoya****,개판5분전 주작질 극혐이다,1,7,8,FALSE,0,0,0,0,,14
82년생 김지영,2019-10-23 11:17,sung****,개솔,1,3,4,FALSE,0,0,0,0, ,2
82년생 김지영,2019-10-31 9:33,di aibici(code****),불공평하다고 꽤애액거리는  여자들한테 군가산점폐지에대한 의견이나 장교 소방관 경찰은 왜 하고싶어하는지 물어보고싶어지는 영화였습니다,1,12,8,FALSE,1,1,0,0,,72
82년생 김지영,2019-10-30 15:35,지킴이(dlrb****),너무 별로네요   하  모든고난과 고통 몰빵,1,8,4,FALSE,0,0,0,0,,24
